Server_ID,Hostname,IP_Address,OS_Type,Server_Location,CPU_Utilization (%),Memory_Usage (%),Disk_IO (%),Network_Traffic_In (MB/s),Network_Traffic_Out (MB/s),Uptime (Hours),Downtime (Hours),Admin_Name,Admin_Email,Admin_Phone,Log_Timestamp,CPU_Health,Memory_Health,Disk_Health,Availability_Pct,Total_Network_MBs,Load_Score,Date,Hour,Server_Role,Instance_Size,Region_Group
4a94c403-8c15-4397-a2a5-6a22212327d1,gAAAAABptp5Ophkr2IjkHWH_7a-yl0UN9b4rMCj9-gUS9Jt8VKCL46KadymLJpyeUQyCEtSv-Tp-75AqMOI16clqVXgV_njN0g==,gAAAAABptp5O3VXIEDBFemQN4yemJ_OP-tJ9UUDPwbxwfc-Mjx2Yzvc8MLa1zvqi244PjeQhdjQyZLg3Vy_rHCPDnzkFSAflyw==,Ubuntu 20.04,"Tokyo, Japan",49.61,84.08,88.26,81.06,129.43,19.86,4.14,gAAAAABptp5OPZb-dG9kjZ6NVEHXMv_XAKwjMeqQUrb-TTS7CjJ9Zjvb_awJM_xaEl5UXl7_lb7y2vAdTS9VD-1MDL7KONpFUQ==,gAAAAABptp5Ok5eUnenfVomy0yr0eQLPlANI5OnZFVqTLqRXFD539Y8Kk_6T7fabz1Lfs9fboDk0jLegqbKegO6Xk1ta0IRCnNCqXk18QJqsQT3gQPwnKCI=,gAAAAABptp5O6ZKTzqucSF1wuTXejM7sdfz5n04hmmxcb3eVemZ6tPkivzyl1cDsW4Ukremgk53nN-Gr66MtY6O11v_PLQL6wQ==,2025-03-03 09:43:00,GOOD,MODERATE,CRITICAL,82.75,210.49,73.98,2025-03-03,9,Web Server,Small,Asia Pacific
ed4746e9-fd4e-49b8-b3ae-067cab9c1c43,gAAAAABptp5OSBOdbNQAKNnfH2DvU7f_CMk1xQUHdH3DvqTY4E8PDQhnOAowSQt7aFs6DfGcGygQOCmqJqTHxO9f5_NJFaf3TA==,gAAAAABptp5Ouxe8j_OIi6BXCoTmNOURJhq5Mop1yh-oHb56MZrp5MF_bTh5uozc0-NtjczHCcFMuL4CsiWYiBuQGZ7rL8DOaA==,CentOS 8,"New York, USA",59.34,54.8,89.17,57.42,59.71,21.8,2.2,gAAAAABptp5OKXXNWKx_xECGsedBaZV2K_XDDCPpjLdo2PAaAAy8WeOvAMsOCQAFeVWl5Cp8fvNVLTtDnWhcN-iQoh4rgZgMow==,gAAAAABptp5O1Mo0g7NRyG7KnN3cxj0GgLTGzYsmzGLze0dvvH-xx2sSH6Q8Nv_EINbPzTIFWynBL6B7gtyTnAkb-fmxHy-S_twBRI_yx9W-WGW1YI9VrUw=,gAAAAABptp5OqD1mldbV2K8uFDnIIxoGDwmWDZz9pqhTUYT5agfVJ1yDelmTufXzKq3LNlzba5B2RsuNk-T_Pv7Hlapedjn8ZA==,2025-02-18 02:38:00,MODERATE,GOOD,CRITICAL,90.83,117.13,67.77,2025-02-18,2,Database,Large,Americas
9edda05f-c6b8-42d2-9634-841e091fc10c,gAAAAABptp5OICmkkpV0-dbW7e25C5dP2Iz73TCYHHFIcHRm6HlNNdbnXuOp7YQOWPTVLTE7MwGspEz0H6MOdzUVGJ6TlhFWRQ==,gAAAAABptp5OtSyrJYS3e7jOYgIjNeZ7ht1LOh4TJ0d_3lca-_OiLku0PUla5E7m8jo4ZG2777-nPoVg4h96J4tn61YPPf-Fyg==,CentOS 8,"London, UK",85.91,38.89,23.08,132.46,142.55,18.4,5.6,gAAAAABptp5OpRDNT_CNlP0b_XnLpw9-5wu1ptNIUtCRFNIN_6WGkNPD6ukzWancYDOEq9TMKn_MwBPhj5s4z_fen0AUF-C8DlgeTuy_lB2I9l3DfKGLtzY=,gAAAAABptp5ObT52D9_NscgW8SiZwV3g-acLAJ8U9Gz2Hnz0j0kQel9LWkRXchXiRXfSu6c_d9j2vs6AfTGOUhkb8-YQIWdvQ3YZAFhCA4tDGd_-OITDy9M=,gAAAAABptp5OTAu0akcZAnj8kiQw3K9EsKTC8ZPvkEhT_5wczi38F6X8rBlS4gMH4RaMWYr62WSXF11W1YU088tgspYjpM5mmw==,2025-02-19 14:26:00,CRITICAL,GOOD,GOOD,76.67,275.01,49.29,2025-02-19,14,Web Server,Small,Europe
6d6a6dfc-705d-48ae-9a5e-0a018a7ad426,gAAAAABptp5OZwf5BdVPb78qaUN3AwyqCgOA_9yFahMNjUp9jP-rUJjke2ssV6tPBgMBwKDlsJoWzr-wWXuHqqISJjs1pPZuZA==,gAAAAABptp5OBllZ-boR2m9GY5uugbJVApn6mhqJ-CyBJMnWIqZLUepYXxFWArMh8A1fBrs80FdFd1k5-xfkCtsS3lq-3zBMWw==,Ubuntu 20.04,"Sydney, Australia",46.33,87.78,71.92,33.92,60.74,21.48,2.52,gAAAAABptp5OY0c1uOJ7WxizW98_L6LlW2exPCJtJX8V5TV5p3jPoLxQcxF31BIzyQrAAVAu4WcupmZkrMvcNpmmOics7Avrdg==,gAAAAABptp5O9lF8aLOAkW4C9sX4UfdetX0-RfUW0g_b7d2zIZzyGJ6pJK8eHxwlhWSu_fA7C7nDqlpqPjzG5RS-r4fRet-VmQyHPV2mfC2RwWtcB2OciVw=,gAAAAABptp5Ov2ir6_MxgUdRulCqYlfBLBOpZ9rO-9PF2oRowEHfaWD2n1s1T2rFb06Jz9o6ZpEOmlfpwyikFT0SKh4Y2p0h5A==,2025-03-11 01:29:00,GOOD,CRITICAL,MODERATE,89.5,94.66,68.68,2025-03-11,1,Analytics,Large,Asia Pacific
6f0d8cc5-501a-42e4-99c7-70d534ca7339,gAAAAABptp5O1nDgsyWironeFvDGeWceWxzTWYfhbW3HK1xl53tOT5mazfS62jAzskcuMuaF41zgkDnMznwk7cC0eQ0KVqIuXg==,gAAAAABptp5OK2ToBK5D-z1YnlqJrpbwBKTV6Id05Uk_fNe1K1jyIgJtACs9LpCKD8rX6FwpADuvfkl0snE6eSGE-YqQkeBLQw==,Red Hat Enterprise Linux,"Tokyo, Japan",47.58,97.44,81.81,19.25,40.33,20.71,3.29,gAAAAABptp5OXo9M5wzBbbyyJwPJSbczouETM0t4sRkxkb0I-xqi4FJNnZIa8SuH7_qRN4TfQ2h8vX8CTebRd89Ai67ZfsJ74g==,gAAAAABptp5Opquj5hqksxvBRcpSjHCMrWGnwskOhD2WNpCrC7xMa0TtxClqKmuJI17Oq9FSb63Xk6JAWw4Pep5QfB7Q7_dtLR0AiPfIM22RWhgwsejg_2c=,gAAAAABptp5Ok2sTyJvhXwzPsEMr7VwPhMvSDwRPBssJBQrdlosmF5anM6erBHP-Tsql9v-0pGofTddZ654bftQ_T908fXZS8w==,2025-01-20 12:46:00,GOOD,CRITICAL,MODERATE,86.29,59.58,75.61,2025-01-20,12,Web Server,Small,Asia Pacific
169f8460-9372-40b2-9521-fcd86e4e2829,gAAAAABptp5OVA-POSp_9JRF-zRduMue_7berXvmYmZsWhftFeQ620LnJPOVLgqbLjDOUbELkFC-x-k5fT3wP8fIYr5p2_VLtQ==,gAAAAABptp5OLOisv1HtRCysLA-hciCfDqSrPCsiFJ8RPmxiM-GohztjNAZbLxl7q9dMTvRvnRstIPiBujUyp3B1nEmLYZh9pg==,Windows Server 2022,"London, UK",76.28,20.79,38.79,56.86,66.09,20.97,3.03,gAAAAABptp5OAkIbMACz28gfAGeD1CyMEBXY5GvKqufiQlIQHhoJjjttmY_wZAbzm8QmQ5jpTryNWfVkWowoC0UJQT88TwE3oQ==,gAAAAABptp5OaZbSEO3IKezOhEi7GVNZBvBq0E5WG4LG3SpzZ5o387WffLgIdf4KX_NNPl6wR1_IYf4S99sc8_e1qsXr25njATv0GRMQpGv216mPDot0sU8=,gAAAAABptp5OTDrMPNJRR5pahJIPgDAzOlqSCylJAmONUnsgapBb9_7Cmrj0Pwy9fsFDNrFoGjsjT5eYacYlfmmLD6tRT6k4lw==,2025-02-26 17:18:00,MODERATE,GOOD,GOOD,87.37,122.95,45.29,2025-02-26,17,Application,Medium,Europe
159e48e3-d466-4655-8c6b-823e0de48faf,gAAAAABptp5Od_5Zg8r8MsI_jKelzZ5pOydxOIWGo9Am1NUM43tZQKrFn4Iec46c5pajP4f5A58FhQafgM0-str7Yhsg6SSC_g==,gAAAAABptp5O_kvnpxE-yQSWPqWglJ13Cx2mKEJQ43xroPQsr_rvs-ixGcTgrxIc7Z93Na3M7a3uujD0m8AnlC-fZf-qp0UM2g==,Windows Server 2019,"London, UK",43.05,95.76,79.01,49.06,29.37,21.38,2.62,gAAAAABptp5Oh9nyU3ruE-j1gbrgSRbkyqYLMzp30Rz5rsZfyEcKrzLEJOrVqLqzN8fez1p8qSYJc5MYXt21V1QTClU539uNpuc5pl7vjAJOdv6or14iJtI=,gAAAAABptp5OBKsDcRqZw_XIZmzBTJ8xiUz1jEkn5HOqmH7iz5ID0S6B5VMR-_1jNaFgWzn1uO33P_xXnZIR0o6ZtdjPLiJm0Gp9LbVRozl8Kbxbg7T0y84=,gAAAAABptp5OgkLAG-iC5Wo6NC4yw28JXtoMLZ2NlUmE_Rx4YgE84p4uI2cQT239-0rlrtn24fp1NL0GfaA7j1DSmDwG7mTSrg==,2025-03-15 04:43:00,GOOD,CRITICAL,MODERATE,89.08,78.43,72.61,2025-03-15,4,Cache,Small,Europe
7d3441c3-21d8-4f44-b534-9e956be62105,gAAAAABptp5OPnAm3B66DKZ09HR4h7KCEwFLM4KDS-znaE6lcVztUE56aRODPSZe5VN-eurFgaOi0_l3GDj_GCPMH48Wgus0_w==,gAAAAABptp5OjxZ8rTCF_a8aK8d5ipeCR8evxRFbwEpgfAhQgf3x4NX9V0bmthsitDZGNOfxXYvXYLqkmC8_Wa_UTElvhI_DZg==,CentOS 8,"New York, USA",80.3,73.79,61.95,111.66,55.55,22.37,1.63,gAAAAABptp5ObM6pAIg8mvOB6MOy2Hwx7iVKP_C3rMXvACYyFF4MVJWD_YxfjpOxMZY8I_tW8aw4jw32CU3PlIUYF7XipJwEsg==,gAAAAABptp5OOV_boF2RzERN0jB5EgbL0SlEZT7i7uMIDaVk9NifLFe4d14JX1Q7-TcB5ZO6QKwuBhyv1qrvuiwEPVK_qUEVm-Q3BZy3Ltch33KNSTZCC7w=,gAAAAABptp5OLy12_0R4uG1kS4OE3a5g5XUigCQ1CaGNeXvpfHN_64fh-bNb9MsgatnLw63bbpVP0JUBuOPtuOY6ky5guoCUOQ==,2025-02-18 02:40:00,CRITICAL,MODERATE,MODERATE,93.21,167.20999999999998,72.01,2025-02-18,2,Analytics,Large,Americas
e8379f03-584c-4924-86e8-2940f2047f48,gAAAAABptp5OTvzY926m3B7N4QrNlIeWgPX5O74NQGM1tY7KyQtIxxWrFmFiBoEjCBrfdhvCevJRcGxtVucP2wrYMEeYU10xCA==,gAAAAABptp5O6yQMroB5ph8b3vQiPCnZOuu0Nm2ZzOAtuChMMboasFWTqri4F9CEfsLID6bjMzyEHry6g1eEJsJ208AjBU-LQw==,Red Hat Enterprise Linux,"London, UK",67.72,84.56,54.7,101.99,133.62,22.26,1.74,gAAAAABptp5OQ2KnILyruI0hJYRp8bkMbfTnzgdrQ3ck82ZaGVQUsCVpePcl7JU8QewNagmZCwcKfpJTuLYYLVl0JSPNo7GbMiFaT9Kl8j41iJylvneu9Kc=,gAAAAABptp5OShBC408gnryOWpaxsw1r1G4qYylwozY8AantCul55izTnSi1VmMalFjDnDhFbZY2ITdggRpJGwJRYhLiul5udDaZDqZyYUD_cadU7Un-AU0=,gAAAAABptp5OUE2s_tapGVMwjL3wfHBhux9tFkXvKMwY_wPFZ2jcPiqxmH5GPsZ1IBHdOZ-U7TdulCeMX1xdTnkrHVSVqH4RHQ==,2025-01-22 21:44:00,MODERATE,MODERATE,GOOD,92.75,235.61,68.99,2025-01-22,21,Backup,Small,Europe
b1b867d4-9b1f-492f-88f2-2c9877372180,gAAAAABptp5OXdYVe1sxgpgLOwxYwUOLCDv96WmTyQX7YkOFzeMch1y6JzPTepTsBSq4FK6ew9DfsArsBOI-a2JvxrqsMKOV8A==,gAAAAABptp5OjyNNDOIOMvXEy0rhpGeWL0KG2JwGqqsuf56zQSfE74TdaQE5nOg9vZ71ySn5krLMkHoTO2fRxngVHC4KcZsFLg==,Windows Server 2022,"London, UK",85.44,26.89,29.98,109.9,81.57,19.97,4.03,gAAAAABptp5OgvM7SsR6c512_38X5hE5l748Wz1jraWQPfoXi0_ur4dbhiT7Mj6UiuYjxJhsKAVw2F0KoKqb5Lb0fdA1wZE1dw==,gAAAAABptp5OunBDyDArwD_UhgvgJvoVK0gKNyKoFMqRMY-si6_24ZsgVzMTDNMC1C-rw7_ITl_tKfSHn7Ey429NpX9tOL3BrmisfJpTKloyIH3b4j68mPw=,gAAAAABptp5OtbaYpDjkVFJfuBa68xAsmAP6IJf1eob1PJT-B9WklhU1lS2vpbQzI9Mc6FRmqgfjxfo4_zNBmaS7iiTw8orrMw==,2025-01-16 10:17:00,CRITICAL,GOOD,GOOD,83.21,191.47,47.44,2025-01-16,10,Analytics,Large,Europe
0a3eb18a-58dc-4b3d-9f77-6aa79acd4a02,gAAAAABptp5OlEiY8r5ORGviBtvX2m7vzg1cG4SSuP3GDhDZwioLWOVUPnSNnJ0rp2gQj4Ya-3qSvgldZgj8PpN_StcWM3tjNw==,gAAAAABptp5O6kFzm0lbU_YpFUGd9Uku0PeQN1UKLE_pqJi6AJR_mxhQKbM36vVPqI6BYHa0NqrwMR76XBUbDpCV1Cw5Yp5gvA==,Windows Server 2019,"Tokyo, Japan",64.93,79.64,69.06,49.02,119.89,22.03,1.97,gAAAAABptp5Ozs5HIyAWXLndN48gR_RFT12jenQKeHjRNOxxPGj5gZqGZD2mcWKly3L3vJlwcC801I2BZiUNH4lPt-48DOmVcvz88MAvWtXZ0KHg_zClFIY=,gAAAAABptp5O3J_mpCffFOVOQNI6nHkK6_tqjphN3wwxNonaWo7s5fWPQXcB3QNee2mbyvhRu4yQ6CvztYeowTsxFiEqIyn1R4wQ2EFZceDlOvFOKsywgLI=,gAAAAABptp5OnbFqy0eQ0_w2keuuuCD6Q5T0QFW018E1rlJ1Nmi8qdvcWQZ8Eztj8v7MZeIY2wF0tFhrXXxSF743MUB2hALnPg==,2025-02-26 02:32:00,MODERATE,MODERATE,MODERATE,91.79,168.91,71.21,2025-02-26,2,Application,Medium,Asia Pacific
17ea735b-ff4f-4c7f-8a6d-f596a5510d4e,gAAAAABptp5Oa971RIzJ8v8n4H3pivQC-pV4BQtR8imV1gGghyV1kxdZXgPNytohCMNN8Ijlxdur5pF8qkivt4XAiz6AoVTaYQ==,gAAAAABptp5OW9fWuoh-epuwAgb0Qc0uwfta88WZpKteBv3LIOFCdiwtZfH7PP3cT85Xv1QkQaDSfb5XSP8bByq2wh8CaxGpsw==,Windows Server 2019,"Berlin, Germany",56.18,85.81,82.82,124.14,42.77,22.69,1.31,gAAAAABptp5OKO6L8A-tkN5zypfyH4JYqqFvPS8OYTi2HzdugLqZa5K84d9-k9pzX2oGRqqMg6oGMavIWyp7UeXl_czxwKu8PTdIhNODvxD0Y2fZlfg2Ai8=,gAAAAABptp5OrVDB2vIS4LBlOl741oqWKuE_n5vIdUHGJ3y3owP2tR5b60-9DhSU8LTzRlDTkmVpmJ0KMFAmvrlNvdw3SRsk0kRvRa3FnPSe07bIQCp0am8=,gAAAAABptp5O5icd77JEwNPcyNm_lGGrBVZYiyOdOL0O0E4-de2Zp8OhmgxR-3FSsUnQ4zUrO4AnTY5O5SdS_1X3TVToxjx_Hg==,2025-01-20 12:18:00,MODERATE,CRITICAL,MODERATE,94.54,166.91,74.94,2025-01-20,12,Analytics,Large,Europe
ae5992b7-cd49-49d1-b9bc-65c262ba9e6e,gAAAAABptp5O6pbQY8SLamgMEar9LPbeo6Q6ZLlfIn-7eyeT0ifGQNe8-Nkor4cc-ScUOyCEJxPURe1R31f04ANrf4f9yg7lUA==,gAAAAABptp5OfbHYKXnq68l6xJn_y5tVNfkKgtqW-d215SrO2AOQdaPnTj1WAPxCB9RtHRzhLERo0YXr985Sb1r4UA7hn-CZzg==,Windows Server 2019,"Sydney, Australia",58.43,32.0,72.0,49.52,26.86,19.13,4.87,gAAAAABptp5Obw2aEsZsiee4es_IB2WJIuGikxAReTDUWkGrGZyL6TdFfgrbutr_aXWEvrd4l7rJNKvHHUomeqdcyaX1AuAFkA==,gAAAAABptp5OkJlGRXUsNQ_ID27QSuUqTyU2dVlg-BC9HOUsvKDvkxFc9KHXm7djQp2BRiwTnn-EUklwS8VzbV17TJoy4Dqo8JhWVv5J0b2nBaEdiV6NHjk=,gAAAAABptp5OGQ02AHwef3cQt6TfAryQcxSnEyjabnKpx9vJYLJk3f62hRWqjRueSexdLkkBQVOY-_MxsBpS3goHufd-yVjnow==,2025-02-06 04:21:00,MODERATE,GOOD,MODERATE,79.71,76.38,54.14,2025-02-06,4,Analytics,Large,Asia Pacific
e7646a1f-fa98-4870-a79c-23b4b9d19b2e,gAAAAABptp5OuQ_w_s2i5lkxZ4ZAkR9-Y81TYD0ftk11mLI5Kn3gqvkOG5LURzmCf5TXrrb2yK-7aOoqTzCISUGu3mdRU9tqrw==,gAAAAABptp5Opce_UvHdSIbkRW7sfUkx76srxcPcgkLJpT_PEDffU6HVU1f_NbwHz2HEgYNYW294K2u1yvh2WQX-FkDmpzgYuw==,Windows Server 2022,"Sydney, Australia",16.25,34.69,25.98,18.77,80.33,21.78,2.22,gAAAAABptp5OZN_FVMkuqFqW2NnRcG1jw0ZQdzmjLLMa_UJ6zbfihttjHperz0Nb7XfhWgDZI4EcbWJFKU3z2K2_Xcn10M-MBQ==,gAAAAABptp5OfKSEg7BafLcOOVUila8q-MqSsVILVexoPe7FFEX-HwTDXqsDIkrJu1aQMi4ByzFd2kSIpeBDD9T2CHW1MXiIfEHfZyKDsmG0qegLSYcP_l4=,gAAAAABptp5OGzp3nHLQFjdhuJBDtvdmT_Wq7yyGw9oIHaFGFKj5y2pipQtlD_PuKiy5I4GpDjEqrZtL7Ap64iFqg4_2whDsdw==,2025-01-18 02:12:00,GOOD,GOOD,GOOD,90.75,99.1,25.64,2025-01-18,2,Backup,Small,Asia Pacific
c2f91b34-1c12-4c22-889e-86d61b82830c,gAAAAABptp5O2FbyTYxQ1KM7wtnFfuBk5JRibdzrhI308cft2KUne96ho_bYEgB7Z5nfV_xSg_z8_ssAEunnuzoKBOJrtNV-zg==,gAAAAABptp5O1to2yBvRY1XThimqQMLspWStmhnA-0nqI9jib91_dHa7i9WQuz75y2AKrT6gs3qZ4ZLTv_XaWU3Lg57FBJpCPw==,Windows Server 2022,"Tokyo, Japan",83.95,67.36,49.46,121.49,18.85,19.53,4.47,gAAAAABptp5OEnpeWII8BtjJzPYAAKKDz7c-EfyoS8GKDi7-jdFraeRtk7Jo35T0YYtcBc1t5g1NgjXdQY5ShVUkJ8_5MKFmj1rM3GPUfv-gByhzV2v8EYA=,gAAAAABptp5OIx10H1DXlVemzgskoMVg5TYTC169NUYhtQ1tmLyQeHMYrEbp2QjoX7Vc3ZdJml0F9wghSbJB0671MDIj61uy28TVZmzYTIaxPcp6mDh7MYg=,gAAAAABptp5OkUpiIoOiKBWLrOD1YG_66qYIPzLygeNUNIGSkmhfgZizG6WNR2-WiIliS6V5Z0rsMXfRWn2vDWwK12uYxibg8Q==,2025-02-22 17:31:00,CRITICAL,MODERATE,GOOD,81.38,140.34,66.92,2025-02-22,17,Database,Large,Asia Pacific
4a995069-1c99-4794-a57f-90ff3bf06fb3,gAAAAABptp5OIrhXyBbRtFw6y2jh04DxmMitrRVYv4tzYp0IeZUwx-HUzcQOuaDwS-wM0amnT-T3_AIk0xEZ6t1H9GHRGjPrSQ==,gAAAAABptp5OR0JSlAWwZPcHNWSkmC5d36lhEx-KLUafDuQCm9Pc1wE1oWIF8ohuqdXZYJ2oLcV6DZIx8cxLWZXkzUKg7AdROQ==,Windows Server 2022,"New York, USA",99.3,86.17,59.61,26.22,20.29,19.32,4.68,gAAAAABptp5Oepy5RePs0tTKYshcFEbsi9zcNNPQNDHjxoW_hrcTSw_UTKJMKtHfEClE5YlvgjT4JZQQIkCcQ4dKOY1oJ2IP8A==,gAAAAABptp5O7X3EkJrX5cdbbl-2ngOLwtV1hNq-rthCQ8q2aWNLQgW_GLULHaa5CleRNGtI_8pk2qZ7mQC0aw0TG84Tcbogq4VrcMx2gF7LJNCB51U3ZMY=,gAAAAABptp5OZuEroHu4bo-4BXWe4VSYYtMS80TYpzMHFap_Yo_15SRUKWlXmsGoCFVHz94dvV0049SYc21VcwDdiZtbqBEYEQ==,2025-01-18 15:01:00,CRITICAL,CRITICAL,GOOD,80.5,46.51,81.69,2025-01-18,15,Analytics,Large,Americas
55f503b7-c9e2-4860-b240-3432660f8505,gAAAAABptp5ORkFZILgl8HPVXgX1XnlGSkvX-CLPnG_E3xydNmN6yxV_buWrSUs5gjyokZyzoV37Zlaqf-YOxG6HZKYHsVkz1w==,gAAAAABptp5OuazG5Ub2a7iDkerRYEuAULutyBpWwVUcFKC2j2ZYtRsSSi40qKBVITU6DJdToD2sog4QSzWxNWrbFn4nJlAYLg==,Red Hat Enterprise Linux,"Berlin, Germany",76.34,73.56,73.25,116.46,17.11,18.78,5.22,gAAAAABptp5OAfRlFuEoJfJb6B0ar5xBzYtDYTWNHkIg5GmY6l9DmKGqWGALRCmy_3hVMrl7G4paEWdD2bhvdpAYtkLtiEZDTw==,gAAAAABptp5ODiHjp81u13WVdmha8ZmgUVo95Tc2jgB5zphLHdCUDR6VzMisgtZ8GQxYtMVrF_caXAnx319iuxMDV2ZI4ujhI4qNKu4SW5ph5U3Ul3Y5go4=,gAAAAABptp5OIoUKAWZr1o3bQ1-l6wdpjEhRvVYCwy-7vKI2CgxGv2gg1Rv9P-kMQd92RUHet6PxlXeESjP_ou_WMtsZI1FTyw==,2025-02-28 08:46:00,MODERATE,MODERATE,MODERATE,78.25,133.57,74.38,2025-02-28,8,Cache,Small,Europe
93e19987-5698-4538-9998-2971b939ae86,gAAAAABptp5Olmzh8bH8V7oPc7sRlM_v3uVNpU0Te0biKdpusJ_JPgAp52SX1Ap0pAN1mft7PDEg1yaMzkyahjsLhq3IvlX5pA==,gAAAAABptp5Ow_3OJg4wK0dBX3RQLgO-2w-I45StzfstFqsJ7vkYR0wb325S9gbiRhlHO0zVpLPIbhvz3I4_AebV-p7bB_fqFw==,Ubuntu 20.04,"London, UK",90.82,82.21,11.21,122.45,118.61,19.78,4.22,gAAAAABptp5OvmnAa4QTgFPOomt4v-AoMGAlo5yfOD8ovmSjzN8DeeKpxLrlhKRhxWIcGmMgFC63_DG9VwKaog0Z258-VmgzHA==,gAAAAABptp5O_--ftf3gjFBwCgn7B6N3RvYuI97QVuIlErHWtEnDwllRnmI6jCAobXASlvan_-Ku_N7SS08F4Ri4h6M00v-tWVcSWygKFkNDWfjn9KXXJ_8=,gAAAAABptp5OY5D0cuISZdy42dMImYS9KiXVfo9fknfSOFtX1ctqWMjUdNgz0HNe2FJs0-sO1H03g-d41cauB_KjoUa1N-g4Qw==,2025-03-01 13:08:00,CRITICAL,MODERATE,GOOD,82.42,241.06,61.41,2025-03-01,13,Database,Large,Europe
a200f491-6b7b-4a3e-a3ef-7e48b1945c68,gAAAAABptp5OibFPaM66WGQvzS1cCROHeGxLzmgX4eNYOXjpK0Ow9-nbHNAM2y6Gq2s_OIBqfHSiRXTtEo_TvWNs_lZniMGstw==,gAAAAABptp5O1kcT5f0LByWNDB9mPc0CMKeBIvOjwKn-T2icV5PZQxUR4qnR75cUPAJO93uZjiq1pbY87mD66dJtIWOmIh8C3w==,Windows Server 2022,"Tokyo, Japan",26.11,51.44,62.7,56.01,98.41,18.24,5.76,gAAAAABptp5OW2c0nuIHA8qXwwiMoepEGSSR8Q5LhBvqHoblujTiocydxgcj09qElqpD20MpMrckZVQvOwj7RzF1pWaA_twJVg==,gAAAAABptp5OuMq4xiGu9BjkAoi7ORxA7BlBYvMhjzrzLD01S7A4ZtU6RPSqntWoHCLQAdn3ot7sYkGoeNjiHIQvDZ03iE22V3mLh5hiB8MbopfY2eVcqYM=,gAAAAABptp5OXbRypHZPK21_8AsCNp3hVRsKCaz1QFbn6HeT0EQU2rMwIvebTvfsTMANFsOrPkZmhunuKeyNJcrlNEUbgJyZTQ==,2025-02-15 07:19:00,GOOD,GOOD,MODERATE,76.0,154.42,46.75,2025-02-15,7,Database,Large,Asia Pacific
7031883e-8780-4e08-9a08-9eccf33ea6dd,gAAAAABptp5OSPKkP2fpWDJLHYxE5hQauKvfZpmesaHKIWu4OOXmo9mdhTyihkytxMM-dJnMVlNB2LHOFOIZlRAFNRm_1hElDQ==,gAAAAABptp5OMTiRdn3qH0lk0VBUyxAm_9tAj3uKTgDJczeRI3qR4M7GrkswYQn6bUqRwF4kSpRB9e40g0Kq7J-8xDrfLp4PKw==,Ubuntu 20.04,"New York, USA",37.93,71.95,35.87,118.84,115.86,18.42,5.58,gAAAAABptp5OGg0ZptAvmt9eaoSxp9Ih4wqO873VM_720p9vGTPe85bPwOmYTXBvCu762pDlLrOIb-RcVaVL1S5-74-BkHR1Sg==,gAAAAABptp5OSnS5XbKgmZ46qCVfL-_m06fH_hMZE5h5OZIdCbQMu319qvDyrnECcc-GOFHHdKHVl4wtTWSziOKtbg_xbWFK7X6x27wjs4mCsQibVxNkwQI=,gAAAAABptp5OGFPaiItqt2ICpSA_y_2Q52I0maNLy1hwceY85rQ89MiNxAXgyx72FSDH3M9u4r2w0GOyrFgAztNeXRDLemeE4Q==,2025-03-06 15:29:00,GOOD,MODERATE,GOOD,76.75,234.7,48.58,2025-03-06,15,Web Server,Small,Americas
af2df79f-8fce-4aa1-add7-1cba89e1052b,gAAAAABptp5Oa5dLykFtbNxL55qEJkjsHZKtvsQXaGjfoHYY9Dn5HXEg8Nx2RvNPw8xBgq3ZYc3WdHOmZ01YwNuzdFEHP453jw==,gAAAAABptp5O2VVMzF2ngOydeUXWf6PWTd3yY3oYRMLyKaP4pu_XaeXSkD7wxc0-pLRpQYuoesk0X6iADUPb7E0srNMkStWCbQ==,Windows Server 2019,"Sydney, Australia",45.4,24.63,47.48,14.23,58.12,18.74,5.26,gAAAAABptp5OTjrhNiYpKLNGGZAcg8aWm8nXOSp7-aVq_atFXEZGoeCAQFS6V7zLtIcOf5ZBkjCTvBanqgcyz40OVFLpOEmV_w==,gAAAAABptp5OpicnTmTUKdoEv1gKGlDcPDyP4rZh_Ai2mNFcSDu-oAgENFAAqpQ1Z0ApQlE0aAvUtt2uuXpK88BhgDnEqP-1B8gnXoolA9wqtEb4FGtkeWA=,gAAAAABptp5OJSd8hwWNINweIOJdo2jQnePz6mwXiYr9N73hRVyoQVvZ_URb-Bj0p4-QWqvAtJ7XnPLS3AWneeq5rm_TQidtTw==,2025-03-02 06:58:00,GOOD,GOOD,GOOD,78.08,72.35,39.17,2025-03-02,6,Database,Large,Asia Pacific
